text,created_at,count_hashtags,user,with_link,with_photo,date,hour,with_link_or_photo,polarity,compound_score
"RT : Imagine 6 American Muslims arrested for a plot to ""overthrow the government and kidnap a governor"" and not using the word ""terr…",2020-10-08 18:16:31,0,AOC,False,False,08-10-2020,18:00,False,"{'neg': 0.14, 'neu': 0.86, 'pos': 0.0, 'compound': -0.4767}",-0.4767
Maybe we should be. https://t.co/AC5491EW56,2020-10-08 18:13:25,0,AOC,True,False,08-10-2020,18:00,True,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
RT : Reminder: The Green New Deal is cheaper than a climate apocalypse.,2020-10-08 18:12:35,0,AOC,False,False,08-10-2020,18:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"RT : Facebook's own researchers found that “64% of all extremist group joins are due to our recommendation tools"" and that “our reco…",2020-10-08 17:55:31,0,AOC,False,False,08-10-2020,17:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
RT : Don’t call them a “militia” just because they are Caucasian. They are domestic terrorists.,2020-10-08 17:52:06,0,AOC,False,False,08-10-2020,17:00,False,"{'neg': 0.24, 'neu': 0.76, 'pos': 0.0, 'compound': -0.6249}",-0.6249
RT : Every available study and dataset says that rightwing domestic terrorism is currently the biggest terror threat to Americ…,2020-10-08 17:05:56,0,AOC,False,False,08-10-2020,17:00,False,"{'neg': 0.416, 'neu': 0.584, 'pos': 0.0, 'compound': -0.9081}",-0.9081
Genuine question for the media / law enforcement: why are you calling these armed neo-nazi groups breaking the law “militias” instead of “gangs” or “domestic terrorist groups?”,2020-10-08 16:05:33,0,AOC,False,False,08-10-2020,16:00,False,"{'neg': 0.158, 'neu': 0.842, 'pos': 0.0, 'compound': -0.6908}",-0.6908
"RT : Good morning, Trump is demanding the arrest of his political rivals, Pence won’t commit to a peaceful transfer of power, an…",2020-10-08 13:45:08,0,AOC,False,False,08-10-2020,13:00,False,"{'neg': 0.15, 'neu': 0.559, 'pos': 0.29, 'compound': 0.6124}",0.6124
"Journalists:“How do you feel about the Green New Deal” is not a climate change question.

Try: “What is your plan to bring down emissions?” so voters actually understand if a candidate even *has* a plan for the worst impending crisis of our time, and can share what it is.",2020-10-08 13:30:31,0,AOC,False,False,08-10-2020,13:00,False,"{'neg': 0.154, 'neu': 0.805, 'pos': 0.041, 'compound': -0.7906}",-0.7906
"I still can’t get over how bad the climate change section of the debate was last night.

This is the consequence of no climate questions in debates for years.

The questions were childish, no follow-up questions for basic information, &amp; there was almost no talk of solutions.",2020-10-08 13:28:20,0,AOC,False,False,08-10-2020,13:00,False,"{'neg': 0.228, 'neu': 0.741, 'pos': 0.031, 'compound': -0.8625}",-0.8625
"RT : ""With regard to climate change, the climate is changing""
 was an answer on an important policy topic tonight.",2020-10-08 05:35:01,0,AOC,False,False,08-10-2020,05:00,False,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.2023}",0.2023
"Just to be clear: there is nothing “pro-life” about denying people comprehensive sexual education, making birth control harder to access, forcing others to give birth against their will, and stripping them of healthcare and food assistance afterwards.",2020-10-08 04:14:29,0,AOC,False,False,08-10-2020,04:00,False,"{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.6844}",0.6844
"RT : Breonna Taylor alive today, that’s what JUSTICE would look like.",2020-10-08 03:01:29,0,AOC,False,False,08-10-2020,03:00,False,"{'neg': 0.0, 'neu': 0.464, 'pos': 0.536, 'compound': 0.8494}",0.8494
"So what IS the Green New Deal, anyway? https://t.co/hqjMSpgxDg",2020-10-08 02:56:02,0,AOC,False,False,08-10-2020,02:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"For the record , it’s Congresswoman Ocasio-Cortez to you.",2020-10-08 02:29:48,0,AOC,False,False,08-10-2020,02:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Pence demanding that Harris answer *his* own personal questions when he won’t even answer the moderator’s is gross, and exemplary of the gender dynamics so many women have to deal with at work.",2020-10-08 02:18:09,0,AOC,False,False,08-10-2020,02:00,False,"{'neg': 0.135, 'neu': 0.809, 'pos': 0.057, 'compound': -0.4404}",-0.4404
Why is it that Mike Pence doesn’t seem to have to answer any of the questions asked of him in this debate?,2020-10-08 02:06:46,0,AOC,False,False,08-10-2020,02:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"The Green New Deal is and has been lied about nonstop, and yet is STILL popular.

It’s a massive job-creation and infrastructure plan to decarbonize &amp; increase quality of work and life.

It’s okay to call the GOP out on those lies just as we call them out on all their other lies.",2020-10-08 01:48:04,0,AOC,False,False,08-10-2020,01:00,False,"{'neg': 0.134, 'neu': 0.752, 'pos': 0.114, 'compound': -0.296}",-0.296
"Fracking is bad, actually",2020-10-08 01:43:07,0,AOC,False,False,08-10-2020,01:00,False,"{'neg': 0.538, 'neu': 0.462, 'pos': 0.0, 'compound': -0.5423}",-0.5423
"RT : The Green New Deal will create 5million more job than will be lost. Fracking destroys clean water, it causes diseases and…",2020-10-08 01:42:58,0,AOC,False,False,08-10-2020,01:00,False,"{'neg': 0.206, 'neu': 0.627, 'pos': 0.167, 'compound': -0.2732}",-0.2732
"RT : Make no mistake: Mike Pence will lie about coronavirus on the debate stage tonight. 

He’s done it before, saying we made ""rem…",2020-10-07 23:20:52,0,AOC,False,False,07-10-2020,23:00,False,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.5574}",-0.5574
 https://t.co/H1XpXqHT9j read the article https://t.co/cElp0SFZvS,2020-10-07 19:09:05,0,AOC,True,True,07-10-2020,19:00,True,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Article cited is here: https://t.co/H1XpXqHT9j,2020-10-07 18:39:46,0,AOC,True,False,07-10-2020,18:00,True,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Today in my IG story:

How the Black Panthers’ People’s Free Food Program led to Free &amp; Reduced School meal policies nationwide (and inspired #TeamAOC’s COVID food relief operation in 2020) 🥗 https://t.co/tfjNq3kiZ8",2020-10-07 18:38:27,1,AOC,False,True,07-10-2020,18:00,True,"{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.9169}",0.9169
 Congratulations. Proud of you and your grandmother!,2020-10-07 17:48:43,0,AOC,False,False,07-10-2020,17:00,False,"{'neg': 0.0, 'neu': 0.407, 'pos': 0.593, 'compound': 0.807}",0.807
What a beautiful story. https://t.co/7VHOdiJxkQ,2020-10-07 17:48:01,0,AOC,True,False,07-10-2020,17:00,True,"{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.5994}",0.5994
RT : .: 30-40M people are at risk of eviction because Trump decided to walk away from every working person in this country. We'…,2020-10-07 12:29:08,0,AOC,False,False,07-10-2020,12:00,False,"{'neg': 0.195, 'neu': 0.805, 'pos': 0.0, 'compound': -0.6249}",-0.6249
"RT : ""We're already starting to see warning signs of the severe economic and health fallout that is to come."" -  https://t.c…",2020-10-07 03:07:15,0,AOC,False,False,07-10-2020,03:00,False,"{'neg': 0.217, 'neu': 0.783, 'pos': 0.0, 'compound': -0.6124}",-0.6124
RT : . on : If Trump walks away from passing a stimulus “we are staring down the barrel of one of largest mass evict…,2020-10-07 02:36:36,0,AOC,False,False,07-10-2020,02:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"RT : ""I don’t think that we should be making any large political decisions when the president is in such a perilous medical…",2020-10-07 02:26:18,0,AOC,False,False,07-10-2020,02:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"For all the partisans who think PR statehood automatically = 2 Dem seats: think again.

Puerto Rican politics is incredibly complicated bc it isn’t on a Dem-GOP spectrum like the US.

It’s colonized. The sole DC Rep caucuses w/ GOP. We need decolonization, not status imposition🇵🇷 https://t.co/8XHcdxEbLT",2020-10-07 02:10:12,0,AOC,True,False,07-10-2020,02:00,True,"{'neg': 0.0, 'neu': 0.945, 'pos': 0.055, 'compound': 0.3612}",0.3612
 Huda Demi Matte in Game Changer 😉,2020-10-07 01:45:42,0,AOC,False,False,07-10-2020,01:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"RT : Tonight!

Rep. Alexandria Ocasio-Cortez will be Rachel Maddow's guest.

9pm ET on MSNBC! https://t.co/047L6nhjB8",2020-10-07 01:02:26,0,AOC,False,True,07-10-2020,01:00,True,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"What an anti-everybody agenda looks like:

The President &amp; GOP are walking away from getting ANY COVID stimulus relief done, effectively endangering millions, after *they* themselves got COVID &amp; enjoyed free socialized healthcare, so they can push through an anti-ACA SCOTUS pick. https://t.co/zIidL1d6Rr",2020-10-06 19:39:10,0,AOC,True,False,06-10-2020,19:00,True,"{'neg': 0.0, 'neu': 0.716, 'pos': 0.284, 'compound': 0.9337}",0.9337
RT : Always worth repeating: Women politicians are far more likely than male counterparts to be threatened and denigrated online.…,2020-10-06 19:09:26,0,AOC,False,False,06-10-2020,19:00,False,"{'neg': 0.137, 'neu': 0.776, 'pos': 0.087, 'compound': -0.2732}",-0.2732
". - You, along with everyone else who amplified this fraudulent story, owe Rep. Omar a public apology. https://t.co/20FHctFFFs",2020-10-06 17:47:49,0,AOC,True,False,06-10-2020,17:00,True,"{'neg': 0.198, 'neu': 0.739, 'pos': 0.063, 'compound': -0.5499}",-0.5499
RT : I believe every person in America is entitled to the same health care as the President of the United States—with no co-p…,2020-10-06 14:05:53,0,AOC,False,False,06-10-2020,14:00,False,"{'neg': 0.078, 'neu': 0.636, 'pos': 0.286, 'compound': 0.7096}",0.7096
"RT : Young people have the power to crush Trump, and he knows it. That’s why he’s trying to steal the election, but we’re going…",2020-10-05 19:20:06,0,AOC,False,False,05-10-2020,19:00,False,"{'neg': 0.134, 'neu': 0.866, 'pos': 0.0, 'compound': -0.34}",-0.34
"RT : Again, I've yet to see reporting on working-class, non-political staff. People catered that Rose Garden event. People…",2020-10-05 16:33:12,0,AOC,False,False,05-10-2020,16:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
I just want everyone in this country to have the same healthcare I receive as a member of Congress.,2020-10-05 02:03:10,0,AOC,False,False,05-10-2020,02:00,False,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.0772}",0.0772
"RT : Three decades ago, billionaire Ted Turner asked astronomer Carl Sagan if he was a socialist. https://t.co/djWCLaX3kN",2020-10-05 02:02:08,0,AOC,False,False,05-10-2020,02:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
RT : Every single person in the vehicle during that completely unnecessary Presidential “drive-by” just now has to be quaranti…,2020-10-04 22:07:06,0,AOC,False,False,04-10-2020,22:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"RT : COVID is having a domino effect in the Capitol, and we need transparency and tracing.

3 GOP Senators have already tested p…",2020-10-04 20:02:56,0,AOC,False,False,04-10-2020,20:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"That’s if the GOP can even sustain a quorum.

If not, Dems can call roll and potentially delay proceedings - and we should.

We shouldn’t give McConnell an inch. Every minute matters. https://t.co/ROAE6OOv7e",2020-10-03 17:30:13,0,AOC,True,False,03-10-2020,17:00,True,"{'neg': 0.071, 'neu': 0.895, 'pos': 0.034, 'compound': -0.296}",-0.296
"RT : Shh don’t tell the Republicans, but at Walter Reed they have socialized medicine.",2020-10-03 14:04:15,0,AOC,False,False,03-10-2020,14:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"RT : Seriously though, this is messed up. The death threats towards us should have been taking more seriously by ",2020-10-03 02:42:49,0,AOC,False,False,03-10-2020,02:00,False,"{'neg': 0.477, 'neu': 0.523, 'pos': 0.0, 'compound': -0.8955}",-0.8955
RT : Please DM me.,2020-10-03 02:38:05,0,AOC,False,False,03-10-2020,02:00,False,"{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.3182}",0.3182
So... you mean to tell us you could‘ve done this the whole time? https://t.co/7OmgEYjWnI,2020-10-03 01:59:54,0,AOC,True,False,03-10-2020,01:00,True,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
" Thank you, .",2020-10-03 01:34:00,0,AOC,False,False,03-10-2020,01:00,False,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",0.3612
"RT : We now have two members of the Senate Judiciary Committee who have tested positive for COVID, and there may be more. I wish…",2020-10-03 01:27:27,0,AOC,False,False,03-10-2020,01:00,False,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.5574}",0.5574
 Ugggh you beat me to this idea! 🤣,2020-10-03 01:19:29,0,AOC,False,False,03-10-2020,01:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
RT : https://t.co/S0Yl1PfrWv,2020-10-03 01:17:35,0,AOC,False,False,03-10-2020,01:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"There’s no questionnaire about symptoms, no requirement to report to the House physician if we are experiencing symptoms, no temperature check upon arrival to DC, nothing.

Then we all get on planes and travel back to our communities, often twice a week. It’s dangerous.",2020-10-02 23:10:03,0,AOC,False,False,02-10-2020,23:00,False,"{'neg': 0.199, 'neu': 0.801, 'pos': 0.0, 'compound': -0.8271}",-0.8271
"400-500+ members of Congress regularly travel from every corner of the country to DC &amp; back.

Each time we convene carries with it the potential of a superspreader event.

It’s absolutely unacceptable that there is no regular temp-taking, testing, or contact tracing protocol. https://t.co/kMdujmNGmJ",2020-10-02 23:05:15,0,AOC,True,False,02-10-2020,23:00,True,"{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.6697}",-0.6697
RT : Great point! We should just die of climate change that is so much more cost effective 😄,2020-10-02 18:12:27,0,AOC,False,False,02-10-2020,18:00,False,"{'neg': 0.152, 'neu': 0.545, 'pos': 0.303, 'compound': 0.5954}",0.5954
 🤣,2020-10-02 02:12:20,0,AOC,False,False,02-10-2020,02:00,False,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0
https://t.co/FWIfALdsw0,2020-10-02 00:51:42,0,AOC,True,False,02-10-2020,00:00,True,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
How do you lie about the POPE https://t.co/jh0WMOUG8Y,2020-10-02 00:51:02,0,AOC,True,False,02-10-2020,00:00,True,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"I must say, Ted Cruz making poorly executed memes while riding in the quiet car of the White Supremacist Express is pretty on brand for both him and 2020 https://t.co/cqWKxHFKs9",2020-10-01 18:50:15,0,AOC,True,False,01-10-2020,18:00,True,"{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.5719}",0.5719
Palantir needs to be investigated. https://t.co/98KTrIVNV5,2020-10-01 01:27:13,0,AOC,True,False,01-10-2020,01:00,True,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
RT : Any New Yorker who is able to do so ought to vote early and in person. https://t.co/3hUTE78qpB,2020-10-01 00:41:46,0,AOC,True,False,01-10-2020,00:00,True,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Love the , but  and I don’t cross picket lines. https://t.co/5vLQQjOlFF",2020-09-30 23:31:34,0,AOC,True,False,30-09-2020,23:00,True,"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.3818}",0.3818
RT : Today  and I introduced the Know Your Home Act. This legislation would allow potential renters access to information…,2020-09-30 23:09:37,0,AOC,False,False,30-09-2020,23:00,False,"{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.2263}",0.2263
"Listen to .

The President is many awful things, but when people use diagnoses &amp; treatments such as ADHD as insults, they aren’t insulting 45 as much as they hurt the millions living with these conditions - many of whom you likely know, but may not be aware of. ⬇️ https://t.co/wqEfBrztxy",2020-09-30 15:12:40,0,AOC,True,False,30-09-2020,15:00,True,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.9393}",-0.9393
"Donald Trump is a white supremacist.

People have been warning about this for a long time.

They were ridiculed, called hyperbolic &amp; radical - not bc they were wrong, but bc others couldn’t accept that our country elected a supremacist as President.

This is fascism at our door. https://t.co/sahloCJt25",2020-09-30 02:57:01,0,AOC,True,False,30-09-2020,02:00,True,"{'neg': 0.108, 'neu': 0.766, 'pos': 0.126, 'compound': 0.2263}",0.2263
"This isn’t news, Kellyanne.

Our differences are exactly why I joined Biden’s Climate Unity Task Force - so we could set aside our differences &amp; figure out an aggressive climate plan to address the planetary crisis at our feet.

Trump doesn’t even believe climate change is real. https://t.co/Bj8SMD9Syf",2020-09-30 02:38:06,0,AOC,True,False,30-09-2020,02:00,True,"{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.6908}",-0.6908
"When Republicans talk about the Green New Deal being 100 trillion dollars, please know they‘re doing that Dr. Evil thing where they shout random, escalating numbers to sound ominous.

See for yourself. It’s written so you don’t need a law degree to read: https://t.co/clcSqyQDqy",2020-09-30 02:30:04,0,AOC,True,False,30-09-2020,02:00,True,"{'neg': 0.138, 'neu': 0.815, 'pos': 0.047, 'compound': -0.6705}",-0.6705
Can we please stop calling it “the issue of race” when what we’re really discussing is “the issue of racism”,2020-09-30 01:56:30,0,AOC,False,False,30-09-2020,01:00,False,"{'neg': 0.098, 'neu': 0.8, 'pos': 0.102, 'compound': 0.0258}",0.0258
 Thank you! 🙏🏽,2020-09-30 01:52:00,0,AOC,False,False,30-09-2020,01:00,False,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.4199}",0.4199
Someone call el chacal de la trompeta on Chris Wallace because this is very much an “y fuera” situation,2020-09-30 01:43:30,0,AOC,False,False,30-09-2020,01:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"One major promise that Trump *did* keep was to run the country like he ran his business.

Unfortunately for us that means incompetently, fraudulently, and rife with bigotry + corruption 💸 https://t.co/ibx8rzxlhF",2020-09-30 00:49:59,0,AOC,True,False,30-09-2020,00:00,True,"{'neg': 0.07, 'neu': 0.789, 'pos': 0.14, 'compound': 0.34}",0.34
"The nerve of people who ask “how are you going to pay for it?” whenever we propose building advanced public education, healthcare, &amp; climate infrastructure yet defend a system where Trump pays $750 in taxes and Amazon pays none is beyond me.",2020-09-29 18:06:32,0,AOC,False,False,29-09-2020,18:00,False,"{'neg': 0.032, 'neu': 0.882, 'pos': 0.086, 'compound': 0.3182}",0.3182
"You can learn more and take a deep dive on voting &amp; money in politics with ’s Whose Vote Counts, Explained: https://t.co/2wLxvAgw2U",2020-09-28 22:19:08,0,AOC,True,False,28-09-2020,22:00,True,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Money doesn’t have to buy your vote.

Each time you look past the flood of TV commercials, scammy Facebook posts and angry mailers to verify the claims you see &amp; think critically, you help fight the corrupting tide of money in politics.

Here’s how ⬇️
https://t.co/TkHTr9zr7C",2020-09-28 22:15:40,0,AOC,False,False,28-09-2020,22:00,False,"{'neg': 0.114, 'neu': 0.833, 'pos': 0.052, 'compound': -0.4939}",-0.4939
"RT : Candidates will spend billions of dollars on political ads this year, hoping to influence your vote.

 explains why it’s…",2020-09-28 21:56:07,0,AOC,False,False,28-09-2020,21:00,False,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.4215}",0.4215
"Last year Republicans blasted a firehose of hatred + vitriol my way because I treated myself to a $250 cut &amp; lowlights on my birthday.

Where’s the criticism of their idol spending $70k on hairstyling?

Oh, it’s nowhere because they’re spineless, misogynistic hypocrites? Got it. https://t.co/xCQGwW7EK5",2020-09-28 01:18:40,0,AOC,True,False,28-09-2020,01:00,True,"{'neg': 0.222, 'neu': 0.778, 'pos': 0.0, 'compound': -0.8708}",-0.8708
"In 2016 &amp; ‘17, I paid thousands of dollars a year in taxes *as a bartender.*

Trump paid $750.

He contributed less to funding our communities than waitresses &amp; undocumented immigrants.

Donald Trump has never cared for our country more than he cares for himself. A walking scam. https://t.co/VZChbp8htu",2020-09-28 01:05:01,0,AOC,True,False,28-09-2020,01:00,True,"{'neg': 0.118, 'neu': 0.819, 'pos': 0.064, 'compound': -0.4153}",-0.4153
"RT : Breaking News: The Trump administration can’t end the 2020 census early, a judge ruled. It’s the latest twist in one of the U.…",2020-09-25 15:23:16,0,AOC,False,False,25-09-2020,15:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"RT : Ousman has been detained for three years, was pardoned by , yet ICE still won't let him out of detention.…",2020-09-25 15:12:33,0,AOC,False,False,25-09-2020,15:00,False,"{'neg': 0.119, 'neu': 0.796, 'pos': 0.084, 'compound': -0.2023}",-0.2023
" Hey there - this event and my involvement was presented to my team differently from how it’s now being promoted.

Thanks for pointing it out. Taking a look into this now.",2020-09-25 15:08:23,0,AOC,False,False,25-09-2020,15:00,False,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.6908}",0.6908
RT : It is truly inexcusable that climate change isn't a topic at the first debate. It is one of the most important issues facing…,2020-09-24 23:24:37,0,AOC,False,False,24-09-2020,23:00,False,"{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.6115}",0.6115
RT : ‘We have to reclaim our public systems.’ — #TBT Rep.  explained how the Green New Deal for Public Housing Act will fix…,2020-09-24 22:56:08,1,AOC,False,False,24-09-2020,22:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"RT : . was asked abt the #BreonnaTaylor decision. What she said (per Hill pool): ""it's just weighing really heavy on my he…",2020-09-23 20:21:45,1,AOC,False,False,23-09-2020,20:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"RT : What Trump’s attacks on  and me last night made clear is that the people cheering on his hateful, xenophobic rants are fir…",2020-09-23 20:00:04,0,AOC,False,False,23-09-2020,20:00,False,"{'neg': 0.26, 'neu': 0.557, 'pos': 0.183, 'compound': -0.3612}",-0.3612
" Thanks , I know how seriously you take your service and restoring the integrity of our legislative process - means a lot.",2020-09-23 18:21:58,0,AOC,False,False,23-09-2020,18:00,False,"{'neg': 0.073, 'neu': 0.598, 'pos': 0.329, 'compound': 0.7184}",0.7184
   ...and it was lovely! 🍽,2020-09-23 14:59:41,0,AOC,False,False,23-09-2020,14:00,False,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6239}",0.6239
Perhaps it’s the CEO of Wells Fargo who lacks the talent to recruit Black workers. https://t.co/CI7CRriU3i,2020-09-23 00:59:04,0,AOC,True,False,23-09-2020,00:00,True,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.5859}",0.5859
Some more information on the filibuster’s history for those interested: https://t.co/etSr7BZawO,2020-09-22 17:38:00,0,AOC,True,False,22-09-2020,17:00,True,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.4019}",0.4019
"Sen. Feinstein’s protection of the filibuster is unjust &amp; unacceptable.

The filibuster wasn’t made w/ purpose. It‘s the result of an accident in rulebook revision &amp; bloomed as a cherished tool of segregationists.

Now it empowers minority rule. That’s not “special,” it’s unjust. https://t.co/anKwCSbQWb",2020-09-22 17:37:07,0,AOC,True,False,22-09-2020,17:00,True,"{'neg': 0.235, 'neu': 0.704, 'pos': 0.061, 'compound': -0.8555}",-0.8555
"Congressional GOP have made one thing extremely clear:
To them, there are no rules.
There are no principles.
There is only power.

They are ruthless, and always have been in my lifetime.

Dems must recognize they cannot be reasoned with at present &amp; better adapt to that reality. https://t.co/DPq6xj61fF",2020-09-22 16:55:14,0,AOC,True,False,22-09-2020,16:00,True,"{'neg': 0.08, 'neu': 0.815, 'pos': 0.105, 'compound': 0.3384}",0.3384
"RT : If you're young and someone says just pull up your bootstraps, start with this chart

Since 2003
Student loans: up 356…",2020-09-22 16:47:01,0,AOC,False,False,22-09-2020,16:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"RT : . has repurposed $1 million from her campaign operation to spread the word about the census, using digital ads, flyer…",2020-09-22 14:56:12,0,AOC,False,False,22-09-2020,14:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"RT : Capitalism feeds Racism. 

White supremacist cries for “Law and Order!” are about maintaining a thing-oriented, not a peop…",2020-09-21 23:57:40,0,AOC,False,False,21-09-2020,23:00,False,"{'neg': 0.314, 'neu': 0.62, 'pos': 0.066, 'compound': -0.7644}",-0.7644
RT : This is what tyranny looks like. Pay attention.,2020-09-21 21:36:33,0,AOC,False,False,21-09-2020,21:00,False,"{'neg': 0.128, 'neu': 0.642, 'pos': 0.229, 'compound': 0.2732}",0.2732
"Don’t worry Mrs. Greene, I completely understand why you need to swing + miss at my intellect to make yourself feel better.

You seem to have some trouble spelling your own insults correctly.

Next time try “single-handedly,” it’ll work better.

Good luck writing legislation! https://t.co/y33JXVfxDc",2020-09-21 21:25:32,0,AOC,True,False,21-09-2020,21:00,True,"{'neg': 0.17, 'neu': 0.576, 'pos': 0.254, 'compound': 0.7177}",0.7177
"RT : Heads up - anybody in this country who has had COVID, or ever tests positive for the COVID antibodies, has a preexisting…",2020-09-21 14:57:08,0,AOC,False,False,21-09-2020,14:00,False,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.5574}",0.5574
RT : NEW: Emails show career officials at the Census Bureau tried to warn the Trump admin that cutting the #2020Census schedule…,2020-09-21 04:13:55,1,AOC,False,False,21-09-2020,04:00,False,"{'neg': 0.132, 'neu': 0.868, 'pos': 0.0, 'compound': -0.2263}",-0.2263
"RT : .: ""I believe Attorney General Barr is unfit for office."" She adds: ""Barr has pursed potentially law-breaking behavio…",2020-09-21 00:34:00,0,AOC,False,False,21-09-2020,00:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"All our rights are on the line.

To protect them, everyday people must mobilize in unprecedented ways to keep the SCOTUS vacancy open &amp; win back the White House + Senate.

Meanwhile, the House &amp; Senate must consider using every procedural tool available to buy the country time. https://t.co/z9aGIHTBCz",2020-09-21 00:31:34,0,AOC,True,False,21-09-2020,00:00,True,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.7506}",0.7506
"RT : .: ""And to Mitch McConnell, we need to tell him he is playing with fire.""",2020-09-20 23:42:27,0,AOC,False,False,20-09-2020,23:00,False,"{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.2023}",0.2023
I ♥️ NY https://t.co/hSUbd6y8RH,2020-09-20 19:29:59,0,AOC,True,False,20-09-2020,19:00,True,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
